q_id,web_list
4313,"[1242,98,96,97]"
4314,"[677,455,1690,414,458]"
4315,"[1314,344,47,856,645]"
4316,"[1662,333,704,706,702]"
4317,"[411,807,1284,396,1077]"
4318,"[432,1656,1677,782,1884]"
4319,"[1017,1057,265,1086,1907]"
4320,"[1249,783,900,125,1674]"
4321,"[1134,324,1144,783,692]"
4322,"[1248,455,1676,113,114]"
4323,"[462,1307,335,689,1151]"
4324,"[369,1182,1055,1149,387]"
4325,"[298,1064,1655,1121,1713]"
4326,[]
4327,"[1924,663,1746,1133,478]"
4328,"[1699,1697,1696,390,1675]"
4329,"[1662,333,704,706,702]"
4330,"[667,102,1746,409,98]"
4331,"[1924,663,478,439,1628]"
4332,"[275,277,274,273,279]"
4333,"[114,618,412,411,1248]"
4334,"[1134,399,324,1054,1144]"
4335,"[891,1656,1702,432,1677]"
4336,"[1924,1618,1550,1760,1754]"
4337,"[1064,313,1147,346,310]"
4338,"[806,1248,258,1908,787]"
4339,"[645,1647,344,705,1064]"
4340,"[1662,333,704,706,702]"
4341,"[1248,618,128,412,116]"
4342,"[258,806,1581,315,1248]"
4343,"[667,1128,409,333,320]"
4344,"[586,585,592,577,574]"
4345,"[290,927,1814,1813,1816]"
4346,"[412,618,612,411,116]"
4347,"[677,376,1907,333,1758]"
4348,"[330,992,1165,126,1128]"
4349,"[322,1588,7,1308,1750]"
4350,"[1684,408,455,1917,1279]"
4351,"[612,1248,412,1676,116]"
4352,"[1894,101,1824,89,1870]"
4353,"[102,1746,409,96,97]"
4354,"[1078,340,334,126,824]"
4355,"[116,29,1017,421,28]"
4356,"[447,1579,1001,377,1618]"
4357,"[816,872,1309,1073,460]"
4358,"[455,665,658,629,671]"
4359,"[1733,1313,1073,1700,452]"
4360,"[1192,1297,296,290,1610]"
4361,"[281,666,633,637,642]"
4362,[277]
4363,"[102,1746,409,98,96]"
4364,"[1123,1124,1064,901,369]"
4365,"[990,261,1842,1843,230]"
4366,"[618,412,1313,1628,612]"
4367,"[272,277,320,1126,273]"
4368,"[1313,1541,1073,793,1544]"
4369,"[126,102,1746,409,98]"
4370,"[296,618,265,1070,1030]"
4371,"[1118,102,98,923,1746]"
4372,"[1628,98,1313,793,1553]"
4373,"[126,1201,55,889,780]"
4374,"[629,665,658,420,281]"
4375,"[677,376,350,377,96]"
4376,"[455,114,116,1676,1675]"
4377,"[1633,570,1511,1618,263]"
4378,"[320,1126,124,1638,1614]"
4379,"[46,1889,629,1097,102]"
4380,"[1052,1024,1911,438,213]"
4381,"[102,1746,409,98,96]"
4382,"[677,290,1915,455,1526]"
4383,"[510,1826,114,1364,493]"
4384,"[1523,1529,1489,1561,1519]"
4385,"[333,1639,1135,1144,1640]"
4386,"[343,707,333,334,92]"
4387,"[865,863,1747,314,739]"
4388,"[1753,1642,1564,482,1539]"
4389,"[865,863,1747,314,118]"
4390,"[618,28,616,19,39]"
4391,"[863,865,1747,116,313]"
4392,"[654,638,658,643,637]"
4393,"[863,1747,865,1923,118]"
4394,"[1154,967,866,284,373]"
4395,"[314,1115,1695,118,343]"
4396,"[863,1747,865,118,314]"
4397,"[863,865,1747,118,1923]"
4398,"[865,863,1747,314,118]"
4399,"[1694,618,1639,116,28]"
4400,"[314,1115,118,1693,865]"
4401,"[1695,1115,1116,343,346]"
4402,"[19,39,315,884,657]"
4403,"[1894,628,786,637,1608]"
4404,"[863,1747,865,1694,118]"
4405,"[865,863,1747,1733,314]"
4406,"[865,863,1747,116,1694]"
4407,"[1058,1022,314,865,863]"
4408,"[863,865,1747,314,1923]"
4409,"[865,863,1747,314,1681]"
4410,"[1923,863,865,1747,1569]"
4411,"[863,865,1747,1192,1610]"
4412,"[29,1676,116,863,865]"
4413,"[865,863,1747,314,1694]"
4414,"[865,863,1747,314,1248]"
4415,"[967,1773,1154,1050,1030]"
4416,"[314,118,1115,1693,865]"
4417,"[865,863,1747,1694,116]"
4418,"[863,1747,865,118,314]"
4419,"[865,863,1747,314,313]"
4420,"[865,863,1747,118,314]"
4421,"[455,1676,114,116,1900]"
4422,"[865,863,1747,314,1694]"
4423,"[863,865,1747,118,1923]"
4424,"[863,1747,865,314,118]"
4425,"[865,863,1747,118,692]"
4426,"[1923,118,1742,122,1548]"
4427,"[863,865,1747,314,1693]"
4428,"[863,865,1747,313,1181]"
4429,"[1239,116,1694,781,868]"
4430,"[290,927,118,1814,1813]"
4431,"[114,1611,1113,1040,1617]"
4432,"[455,1157,110,1151,1907]"
4433,"[903,454,81,455,291]"
4434,"[114,1070,1617,1040,321]"
4435,"[1588,1125,1611,292,114]"
4436,"[455,1040,1157,672,789]"
4437,"[1907,1924,478,395,1884]"
4438,"[1611,1191,114,1617,1726]"
4439,"[1251,1617,876,877,880]"
4440,"[1191,1611,114,1726,1113]"
4441,"[114,1924,478,455,1306]"
4442,"[1611,114,1191,1113,1617]"
4443,"[114,868,1748,1676,618]"
4444,"[1191,1611,114,1726,1113]"
4445,"[467,1601,1921,1726,1604]"
4446,"[114,1191,455,1611,412]"
4447,"[114,455,351,539,1692]"
4448,"[903,454,455,464,81]"
4449,"[114,672,1098,1611,372]"
4450,"[1618,114,29,1676,116]"
4451,"[455,1464,496,1773,485]"
4452,"[1070,1040,1615,1251,997]"
4453,"[1113,1617,1611,114,1191]"
4454,"[114,672,1098,1611,372]"
4455,"[114,1611,418,1240,1173]"
4456,"[1611,114,1113,1884,1617]"
4457,"[114,612,1617,455,113]"
4458,"[618,868,455,116,1694]"
4459,"[1611,1113,1040,114,257]"
4460,"[868,1748,1071,98,409]"
4461,"[1191,1726,390,846,114]"
4462,"[114,1769,455,1165,1306]"
4463,"[1611,114,1712,1113,1040]"
4464,"[455,1611,1113,114,1617]"
4465,"[114,101,1588,1070,1586]"
4466,"[125,116,1191,1639,1726]"
4467,"[114,1639,454,274,1040]"
4468,"[414,114,455,1750,1147]"
4469,"[1611,114,116,455,1113]"
4470,"[1899,1910,106,1191,1526]"
4471,"[1627,1905,421,102,388]"
4472,"[1299,255,1147,223,390]"
4473,"[1611,114,1113,1617,1191]"
4474,"[114,1070,467,1615,1588]"
4475,"[862,1618,1157,825,108]"
4476,"[765,773,373,745,705]"
4477,"[89,455,1733,412,1026]"
4478,"[455,1733,412,1157,368]"
4479,"[1659,1909,1896,90,1272]"
4480,"[455,368,1157,1113,259]"
4481,"[501,1765,1777,1809,1506]"
4482,"[1807,1071,1795,1900,1618]"
4483,"[455,1618,98,1909,1892]"
4484,"[819,1191,1907,1125,1768]"
4485,"[1733,412,1639,1570,372]"
4486,"[114,672,1098,1611,372]"
4487,"[1874,1870,1824,1763,893]"
4488,"[372,1098,1781,699,1798]"
4489,"[1618,819,372,1072,1768]"
4490,"[1191,819,1768,1775,1769]"
4491,"[677,372,1589,1253,1775]"
4492,"[1577,430,1259,1260,1261]"
4493,"[1618,1608,1026,1607,819]"
4494,"[1072,372,1620,368,1607]"
4495,"[1807,819,1607,1924,1522]"
4496,"[612,89,1239,455,1025]"
4497,"[1204,1675,992,1020,1113]"
4498,"[1191,819,1907,1125,1768]"
4499,"[455,1191,1904,862,368]"
4500,"[372,1072,368,1721,108]"
4501,"[773,1765,1777,510,368]"
4502,"[1067,339,1072,116,379]"
4503,"[1157,1896,274,257,1191]"
4504,"[290,1929,1935,1906,1526]"
4505,"[903,372,481,454,1225]"
4506,"[612,1618,113,455,98]"
4507,"[677,372,377,1067,376]"
4508,"[1065,895,136,819,372]"
4509,"[1733,1157,1570,412,1676]"
4510,"[1191,819,1607,1896,1618]"
4511,"[1613,372,1542,1040,324]"
4512,"[1202,410,1749,455,368]"
4513,"[89,1733,412,481,1602]"
4514,"[1733,455,1191,412,368]"
4515,"[1607,372,400,1808,1517]"
4516,"[677,1769,1768,1775,698]"
4517,"[1907,1615,1072,363,89]"
4518,"[677,455,1157,1907,1618]"
4519,[]
4520,"[862,1603,388,455,309]"
4521,"[618,412,116,1676,125]"
4522,"[1929,47,1142,393,397]"
4523,"[1676,455,116,113,114]"
4524,"[618,969,269,1088,697]"
4525,"[969,974,976,255,955]"
4526,"[927,1863,290,1935,1672]"
4527,"[969,974,976,955,207]"
4528,"[990,1035,370,309,1651]"
4529,[]
4530,"[306,1739,358,310,393]"
4531,"[816,1188,1154,634,1097]"
4532,"[439,379,414,435,1113]"
4533,"[919,671,1900,304,1034]"
4534,"[285,671,398,789,1876]"
4535,"[1459,806,700]"
4536,"[445,636,388,565,1488]"
4537,"[1204,1924,306,478,1020]"
4538,"[411,412,128,618,693]"
4539,"[439,379,414,1050,969]"
4540,"[1876,351,358,285,28]"
4541,"[358,306,285,455,1666]"
4542,"[618,128,412,868,411]"
4543,"[1024,285,1068,1581,1602]"
4544,"[7,862,436,618,358]"
4545,"[969,974,976,955,207]"
4546,"[306,358,634,999,992]"
4547,"[190,1149,306,671,362]"
4548,"[780,671,65,290,1935]"
4549,"[969,974,976,614,955]"
4550,"[687,697,510,114,1826]"
4551,"[285,1876,269,831,69]"
4552,"[660,815,455,116,1588]"
4553,"[1605,1403,1167,1579,1696]"
4554,"[1784,313,310,1683,845]"
4555,"[358,1462,1893,1073,1301]"
4556,"[631,1732,1105,1202,410]"
4557,"[1086,1016,787,275,1785]"
4558,"[1697,439,1696,1248,455]"
4559,"[402,412,1676,612,618]"
4560,"[618,1676,455,114,113]"
4561,"[1113,849,1147,114,801]"
4562,"[618,1676,374,412,411]"
4563,"[1088,1097,1715,1108,603]"
4564,"[603,605,607,1639,396]"
4565,"[501,1765,1777,1809,1506]"
4566,"[811,1700,1300,452,1807]"
4567,"[1675,1900,902,574,586]"
4568,"[1001,1064,455,1902,1917]"
4569,"[1043,1014,1205,697,1091]"
4570,"[451,1202,410,1073,346]"
4571,"[1929,1592,718,1149,1890]"
4572,"[1909,1809,1193,1752,1326]"
4573,"[1263,438,433,1636,432]"
4574,"[455,1030,1306,1258,1202]"
4575,"[1075,1034,289,1051,935]"
4576,"[313,665,28,603,605]"
4577,"[116,618,1694,408,1639]"
4578,"[1676,455,618,868,1748]"
4579,"[1121,1926,1064,645,291]"
4580,[440]
4581,"[1124,1671,1907,319,102]"
4582,"[1618,1676,1909,618,868]"
4583,"[1148,344,688,1043,1014]"
4584,"[7,935,618,128,1070]"
4585,"[618,116,868,496,481]"
4586,"[409,98,1137,96,97]"
4587,"[409,98,96,97,1137]"
4588,"[1909,1809,1193,1752,1326]"
4589,"[1639,98,96,97,409]"
4590,"[1694,106,1315,1193,602]"
4591,"[1540,868,1549,1748,1135]"
4592,"[1324,1225,400,1607,1364]"
4593,"[697,496,481,1750,1674]"
4594,"[1116,306,6,1322,778]"
4595,"[108,887,292,373,377]"
4596,"[478,697,1618,1599,629]"
4597,"[1627,1022,1899,454,1171]"
4598,"[1608,1022,1607,379,618]"
4599,"[677,1924,1639,1695,735]"
4600,"[372,1700,759,752,762]"
4601,"[1607,1548,258,1893,1894]"
4602,"[116,1694,618,125,1041]"
4603,"[98,1639,409,96,97]"
4604,"[1612,1574,1518,1620,1927]"
4605,"[1765,1777,1809,513,501]"
4606,"[677,1900,890,1129,1273]"
4607,"[618,411,1676,1924,1915]"
4608,"[1807,1522,276,273,779]"
4609,"[348,1130,1142,96,97]"
4610,"[1919,1808,1271,455,1677]"
4611,"[102,1746,98,409,96]"
4612,"[1666,219,1106,1385,1635]"
4613,"[455,1676,116,114,113]"
4614,"[1807,1096,1279,128,1078]"
4615,"[1906,1916,1928,1528,1178]"
4616,"[1607,277,481,718,493]"
4617,[]
4618,"[1677,1807,884,285,304]"
4619,"[1313,904,919,671,1202]"
4620,"[28,269,1488,11,290]"
4621,"[116,612,455,618,1239]"
4622,"[1936,1277,1638,1295,1935]"
4623,"[1043,1022,1017,326,1064]"
4624,"[1107,324,1200,1299,1936]"
4625,"[603,1077,901,1269,1104]"
4626,"[116,1603,603,862,1694]"
4627,"[94,89,481,1759,1766]"
4628,"[1279,1140,1024,374,1139]"
4629,"[1936,1277,1064,1028,1610]"
4630,"[1191,1726,390,410,1202]"
4631,"[1807,1742,1522,1564,1489]"
4632,"[862,1603,902,1041,1813]"
4633,"[114,1067,116,470,620]"
4634,"[1759,94,1764,117,89]"
4635,"[1269,1603,388,1279,1104]"
4636,"[1807,1906,1178,1928,1916]"
4637,"[1175,868,1748,1130,1124]"
4638,"[1936,1295,1277,1104,324]"
4639,"[777,783,1279,1898,49]"
4640,"[1183,327,1244,423,1616]"
4641,"[89,868,1936,116,128]"
4642,"[7,1915,618,1299,42]"
4643,"[1102,1084,1264,1687,434]"
4644,"[612,414,412,416,1676]"
4645,"[892,1673,1674,222,1677]"
4646,"[412,411,1651,286,618]"
4647,"[612,1676,1248,414,455]"
4648,"[510,114,1500,1826,1364]"
4649,"[862,1603,606,466,723]"
4650,"[1742,1135,1552,1130,293]"
4651,"[1313,416,46,1239,677]"
4652,"[125,60,1674,1119,1117]"
4653,"[618,868,1748,417,332]"
4654,"[1902,91,1001,275,222]"
4655,"[412,1907,1906,1588,1620]"
4656,"[46,258,125,632,52]"
4657,"[510,868,1748,1900,1543]"
4658,"[1313,46,1201,1541,1522]"
4659,"[55,69,1041,52,402]"
4660,"[632,1244,423,52,121]"
4661,"[677,1733,1398,1356,412]"
4662,"[42,1700,1906,1247,420]"
4663,"[1901,1929,1863,1710,1906]"
4664,"[1055,153,1247,621,866]"
4665,"[46,900,258,912,1196]"
4666,"[1022,697,408,1307,9]"
4667,"[46,1889,1913,7,1097]"
4668,"[1067,437,1039,1109,1090]"
4669,"[290,927,1814,1813,1816]"
4670,"[1087,277,1907,618,125]"
4671,"[258,46,1522,125,900]"
4672,"[1268,1098,1021,1037,1761]"
4673,"[1694,1748,618,868,116]"
4674,"[677,393,376,442,632]"
4675,"[625,780,671,1313,706]"
4676,"[52,1313,632,417,69]"
4677,"[625,258,624,46,610]"
4678,"[126,420,1700,1540,60]"
4679,"[416,625,624,414,610]"
4680,"[290,321,1105,1147,1935]"
4681,"[7,1077,223,1916,318]"
4682,"[1011,1297,729,732,379]"
4683,"[1608,1607,1517,1157,1659]"
4684,"[446,722,1048,453,1096]"
4685,"[1733,46,258,128,1698]"
4686,"[89,1473,1185,1179,398]"
4687,"[1873,1836,1300,452,1825]"
4688,"[1900,868,1748,1543,1638]"
4689,[]
4690,"[618,116,1639,1694,19]"
4691,"[440,1100,307,1271,1137]"
4692,"[258,125,46,1522,692]"
4693,"[1900,868,1638,1543,1748]"
4694,"[1290,281,398,149,90]"
4695,"[255,860,682,1767,359]"
4696,"[1551,1645,1910,1070,1029]"
4697,"[220,996,229,398,1005]"
4698,"[927,290,858,1935,1853]"
4699,"[618,412,1676,612,1248]"
4700,"[1287,1877,1570,132,135]"
4701,"[1902,455,478,1070,618]"
4702,"[113,29,116,1676,1248]"
4703,"[1011,1050,397,1186,1910]"
4704,"[707,1064,1615,368,862]"
4705,"[612,1239,1025,113,125]"
4706,"[1570,733,1170,401,75]"
4707,"[290,1869,927,1935,1814]"
4708,"[677,376,395,1802,75]"
4709,"[677,125,1907,1780,1021]"
4710,"[618,1675,125,1028,1915]"
4711,"[1675,1248,1699,1676,29]"
4712,"[1570,28,884,45,434]"
4713,"[1910,92,1551,1645,1102]"
4714,"[891,1741,1655,1304,731]"
4715,"[280,379,1067,265,1044]"
4716,"[455,456,812,427,1590]"
4717,"[1645,1570,1672,1042,19]"
4718,"[1654,1761,1652,250,255]"
4719,"[868,1748,618,1676,612]"
4720,"[1780,527,523,64,1800]"
4721,"[224,967,105,1785,104]"
4722,"[787,1544,1908,2,810]"
4723,"[1387,125,1356,1784,481]"
4724,"[927,1935,290,433,1258]"
4725,"[1877,1570,1287,828,1785]"
4726,"[618,1676,612,412,1248]"
4727,"[1157,1033,683,98,263]"
4728,"[889,787,900,363,34]"
4729,"[1020,355,706,1176,363]"
4730,"[1897,1922,801,355,773]"
4731,"[21,982,881,1681,9]"
4732,"[1570,1863,828,290,927]"
4733,"[1304,442,828,304,393]"
4734,"[677,290,927,1935,1148]"
4735,"[612,412,1676,1619,1239]"
4736,"[398,1780,1779,1800,1803]"
4737,"[1682,1877,1570,991,454]"
4738,"[290,1935,1297,455,125]"
4739,"[478,1924,1032,922,878]"
4740,"[349,335,1117,439,324]"
4741,"[455,290,927,1929,1935]"
4742,"[408,1115,365,1146,693]"
4743,"[454,903,1113,455,372]"
4744,"[1733,1651,128,1137,1037]"
4745,"[296,700,102,1197,1314]"
4746,"[99,1546,1558,868,1748]"
4747,"[1197,102,116,1297,409]"
4748,"[396,660,411,309,1088]"
4749,"[102,409,1924,1733,455]"
4750,"[309,128,1067,116,1642]"
4751,"[285,301,1147,1024,222]"
4752,"[789,80,672,1884,303]"
4753,"[1884,1924,789,672,786]"
4754,"[455,116,1884,1067,1642]"
4755,"[878,922,1269,101,1924]"
4756,"[455,116,1733,1884,128]"
4757,"[116,1750,124,98,1924]"
4758,"[1614,455,1112,291,116]"
4759,"[102,1197,1750,125,96]"
4760,"[1885,901,1916,1030,1269]"
4761,"[1296,1281,1680,783,1112]"
4762,"[1884,455,116,1910,1064]"
4763,"[1750,124,116,102,1924]"
4764,"[114,455,102,1611,1721]"
4765,"[116,455,128,1733,1067]"
4766,"[1733,455,128,412,116]"
4767,"[1742,1924,1282,478,1283]"
4768,"[1924,478,371,824,1654]"
4769,"[1924,1884,786,789,478]"
4770,"[1733,412,128,455,1750]"
4771,"[51,847,1674,125,449]"
4772,"[603,605,607,1639,396]"
4773,"[128,796,1924,89,619]"
4774,"[1067,309,993,1032,1642]"
4775,"[1884,789,462,672,1910]"
4776,"[1067,1183,1068,1700,1640]"
4777,"[1733,412,116,455,1698]"
4778,"[1884,789,462,672,1910]"
4779,"[42,290,1662,1929,126]"
4780,"[1924,128,478,309,116]"
4781,"[1277,1750,1936,294,116]"
4782,"[868,1748,1924,1750,478]"
4783,"[1733,116,412,1698,411]"
4784,"[1900,868,1638,1543,1748]"
4785,"[688,324,1276,692,693]"
4786,"[290,393,1159,442,440]"
4787,"[1733,412,377,128,1698]"
4788,"[116,1750,125,1297,1197]"
4789,"[1750,98,478,1924,102]"
4790,[]
4791,"[1884,462,672,409,455]"
4792,"[818,377,1038,1189,317]"
4793,"[1900,1877,1543,868,1638]"
4794,"[618,116,868,1748,1088]"
4795,"[1675,773,1248,1200,1699]"
4796,"[1011,1605,1121,275,980]"
4797,"[116,113,1067,1032,379]"
4798,"[116,1694,1639,372,1659]"
4799,"[1639,1137,320,1124,818]"
4800,"[440,1239,478,116,1676]"
4801,"[1238,537,503,1190,501]"
4802,"[618,116,1676,412,868]"
4803,"[18,782,1915,603,1904]"
4804,"[1206,339,818,1481,1420]"
4805,"[1032,1773,1067,1642,309]"
4806,"[1132,1130,1189,377,322]"
4807,"[1894,416,1313,492,1127]"
4808,"[247,1011,1726,1662,1763]"
4809,"[1628,719,221,1067,1759]"
4810,"[1924,478,1025,165,1201]"
4811,"[1884,462,409,672,455]"
4812,"[455,386,363,1189,1115]"
4813,"[446,116,371,1636,618]"
4814,"[884,1906,1189,1067,102]"
4815,"[7,1915,618,1040,388]"
4816,"[818,1189,1690,1163,377]"
4817,"[1877,1908,1544,2,810]"
4818,[]
4819,"[440,478,1924,395,369]"
4820,"[818,1189,1137,377,1270]"
4821,"[18,1904,1587,401,1608]"
4822,"[1924,478,1750,102,125]"
4823,"[1607,1088,618,1517,1773]"
4824,"[818,1189,868,1748,1656]"
4825,"[1673,7,128,1067,935]"
4826,"[628,1089,1121,460,128]"
4827,"[397,365,1159,1765,1777]"
4828,"[718,292,1617,1655,688]"
4829,"[1618,677,409,481,1756]"
4830,"[288,1733,455,916,412]"
4831,"[1609,1202,410,1906,1928]"
4832,"[1202,410,331,510,602]"
4833,"[1193,927,1034,1025,1765]"
4834,"[1617,128,1733,868,1748]"
4835,[]
4836,"[501,128,1886,1064,1756]"
4837,"[1071,868,1748,1807,1721]"
4838,"[1733,1025,128,1588,113]"
4839,"[501,1733,1054,415,412]"
4840,"[1202,410,510,1677,849]"
4841,"[1756,1765,1777,501,1907]"
4842,"[1915,415,868,618,1748]"
4843,"[1893,692,1886,102,98]"
4844,"[1296,1680,1018,1281,437]"
4845,"[455,926,292,1125,811]"
4846,"[412,618,455,1676,116]"
4847,"[1733,187,128,1654,1008]"
4848,"[1037,1651,501,1030,1773]"
4849,"[1924,1052,324,1030,1677]"
4850,"[1193,116,618,1037,1639]"
4851,"[927,1733,1915,1193,1034]"
4852,"[773,1202,410,1676,758]"
4853,"[618,868,116,1748,1694]"
4854,"[1618,1721,1040,1029,1090]"
4855,"[1603,868,409,1748,116]"
4856,"[292,455,324,926,1125]"
4857,"[1034,1733,128,1028,1025]"
4858,"[892,1886,1891,1249,326]"
4859,"[900,926,1617,1550,1125]"
4860,"[1037,1137,1032,1067,993]"
4861,"[116,1193,128,1034,618]"
4862,"[1618,128,1598,735,1886]"
4863,"[1200,1070,366,1135,1261]"
4864,"[410,1202,1030,1676,1916]"
4865,"[1909,1193,1618,1885,1752]"
4866,"[884,1906,397,322,125]"
4867,"[128,455,1733,408,116]"
4868,"[1034,927,1193,1017,1028]"
4869,"[1765,1777,1202,410,1886]"
4870,"[455,926,1676,618,1618]"
4871,"[739,120,1001,1032,1292]"
4872,"[1733,1001,825,444,829]"
4873,"[1549,1116,1001,825,1191]"
4874,"[636,796,781,1116,1620]"
4875,"[477,408,290,1044,1116]"
4876,"[438,825,411,402,1001]"
4877,"[304,1116,120,618,437]"
4878,"[825,1001,1116,1549,1119]"
4879,"[1733,412,1032,455,408]"
4880,"[815,618,1292,1017,1297]"
4881,"[1017,265,1086,1907,1177]"
4882,"[120,116,1694,1632,781]"
4883,"[1153,1549,618,1694,679]"
4884,"[120,1632,510,991,1682]"
4885,"[1733,412,1001,455,411]"
4886,"[679,739,22,1119,715]"
4887,"[825,1116,1001,1191,285]"
4888,"[1169,1161,388,394,398]"
4889,"[618,1198,1116,1001,1119]"
4890,"[991,120,868,1632,1748]"
4891,"[1733,412,1119,679,1549]"
4892,"[1733,412,120,1681,411]"
4893,"[1694,120,1632,116,1750]"
4894,"[785,636,1001,1132,120]"
4895,"[825,455,1001,739,40]"
4896,"[1632,116,1694,120,991]"
4897,"[868,1748,618,116,1676]"
4898,"[116,612,1750,29,1239]"
4899,"[739,1292,1001,1549,825]"
4900,"[1191,1726,1549,390,739]"
4901,"[612,1248,1676,1239,455]"
4902,"[1085,739,396,1001,1549]"
4903,"[1191,1726,1549,390,739]"
4904,"[1191,1116,825,1001,510]"
4905,"[825,1116,89,1750,1001]"
4906,"[7,804,618,1569,669]"
4907,"[1314,815,1292,856,47]"
4908,"[1573,815,1297,144,692]"
4909,"[868,1748,618,19,39]"
4910,"[120,1632,991,1682,228]"
4911,"[583,584,581,618,554]"
4912,"[455,618,120,1733,7]"
4913,"[1117,349,116,1921,397]"
4914,"[739,1292,1001,1549,825]"
4915,"[1248,1676,1675,618,412]"
4916,"[114,510,101,455,1599]"
4917,"[1448,557,1328,115,859]"
4918,"[1694,116,868,1748,618]"
4919,"[886,1042,419,1193,1909]"
4920,"[1071,868,1748,114,1807]"
4921,"[1042,1659,1040,159,937]"
4922,"[510,114,1500,1826,1068]"
4923,"[116,29,113,1676,1248]"
4924,"[618,1068,1639,116,358]"
4925,"[1898,49,88,426,457]"
4926,"[677,1694,116,29,868]"
4927,"[832,1042,89,1037,886]"
4928,"[1694,116,505,618,519]"
4929,"[1694,116,1034,19,39]"
4930,"[1858,1867,1859,1862,505]"
4931,"[1193,1042,1694,116,886]"
4932,"[505,1237,519,1259,1261]"
4933,"[886,1042,1193,1909,1026]"
4934,"[1909,886,1193,455,1025]"
4935,"[335,265,102,124,361]"
4936,"[1030,395,956,1068,1912]"
4937,"[419,1694,618,406,868]"
4938,"[1861,1858,1867,1859,1862]"
4939,"[677,862,1828,1833,1837]"
4940,"[1861,1763,1858,1867,1859]"
4941,"[1042,1651,1752,1029,1193]"
4942,"[505,1858,1867,1859,1862]"
4943,"[1310,101,608,1041,319]"
4944,"[1034,919,165,1041,164]"
4945,"[1659,618,1694,1032,719]"
4946,"[1909,1029,1193,1752,1326]"
4947,"[116,417,1694,1639,1607]"
4948,"[116,618,455,868,29]"
4949,"[1042,886,1909,1193,1884]"
4950,"[1034,919,159,937,1041]"
4951,"[1909,921,1618,1340,1025]"
4952,"[1861,1858,1763,1867,1859]"
4953,"[1909,1752,30,1326,1193]"
4954,"[1290,1890,419,470,620]"
4955,"[1861,452,1763,1300,1858]"
4956,"[433,1037,979,1750,1161]"
4957,"[859,1448,1251,1861,446]"
4958,"[1068,618,1676,412,612]"
4959,"[29,918,458,805,461]"
4960,"[125,902,1244,423,1882]"
4961,"[927,892,125,1886,409]"
4962,"[125,1244,423,902,1126]"
4963,"[125,1248,1244,423,1676]"
4964,"[677,1733,1721,1142,125]"
4965,"[618,1676,412,868,1001]"
4966,"[677,412,128,411,618]"
4967,"[677,1135,1132,1130,376]"
4968,"[677,1690,1244,423,125]"
4969,"[1690,125,1244,423,1189]"
4970,"[1690,125,1244,423,1618]"
4971,"[114,1676,455,113,125]"
4972,"[288,1913,458,28,964]"
4973,"[125,902,1244,423,1626]"
4974,"[405,1628,1036,263,779]"
4975,"[125,1244,423,1690,1702]"
4976,"[125,1244,423,1690,1702]"
4977,"[677,1733,411,412,376]"
4978,"[1733,412,455,411,1244]"
4979,"[1183,1244,423,1198,327]"
4980,"[999,190]"
4981,"[125,902,1244,423,1626]"
4982,"[1244,423,125,1550,1702]"
4983,"[125,1626,1244,423,902]"
4984,[]
4985,"[125,902,124,1244,423]"
4986,"[677,376,1135,377,1020]"
4987,"[1135,1134,1130,1122,1132]"
4988,"[762,1181,1690,758,1675]"
4989,"[125,1244,423,1702,1761]"
4990,"[677,1244,423,125,1550]"
4991,"[125,1244,423,1690,1148]"
4992,"[125,1244,423,1675,1676]"
4993,"[1244,423,125,1702,1690]"
4994,"[125,612,1676,1248,660]"
4995,"[125,1244,423,1690,1702]"
4996,"[677,376,377,398,1586]"
4997,"[125,1244,423,1702,1690]"
4998,"[125,290,677,1244,423]"
4999,"[125,1244,423,1690,618]"
5000,"[677,376,125,1244,423]"
5001,"[868,1748,125,1244,423]"
5002,"[125,618,412,1676,612]"
5003,"[116,618,455,114,1639]"
5004,"[116,618,114,611,98]"
5005,"[618,304,865,863,1747]"
5006,"[818,377,1189,317,392]"
5007,"[341,1073,265,289,1924]"
5008,"[1068,220,206,990,333]"
5009,"[98,1754,116,124,921]"
5010,"[1385,265,1147,1073,692]"
5011,"[618,116,1694,868,19]"
5012,"[677,1579,190,1659,277]"
5013,"[990,1072,96,97,271]"
5014,"[290,98,1755,1192,618]"
5015,"[1694,1890,1749,1771,1672]"
5016,"[343,1934,334,346,1923]"
5017,"[832,1924,990,1344,787]"
5018,"[343,990,334,1072,1695]"
5019,"[341,1073,265,1066,1924]"
5020,"[124,868,126,1755,1754]"
5021,"[343,990,334,1072,1695]"
5022,"[1924,478,783,126,1560]"
5023,"[1755,1224,484,990,1766]"
5024,"[1733,412,411,341,1073]"
5025,"[1733,412,1924,128,478]"
5026,"[1910,618,1924,455,412]"
5027,"[1924,478,1109,1746,1071]"
5028,"[290,343,1040,1043,1695]"
5029,"[290,1863,1935,927,677]"
5030,"[618,412,612,290,411]"
5031,"[89,618,412,117,411]"
5032,"[1885,789,672,1934,453]"
5033,"[1733,455,412,411,116]"
5034,"[1885,114,612,1618,89]"
5035,"[990,1516,445,1586,1025]"
5036,"[1091,455,83,1092,98]"
5037,"[1924,478,265,722,1674]"
5038,"[1923,1695,396,343,1924]"
5039,"[343,704,1749,526,1695]"
5040,"[343,333,1695,1639,526]"
5041,"[618,1296,677,1281,1680]"
5042,"[116,1639,343,781,29]"
5043,"[868,1748,116,1068,1924]"
5044,"[618,1676,455,114,412]"
